sample	maf_bin	num_correct	num_wrong	num_total	accuracy	continent
HGDP00163	[0.01, 0.03)	9150	149	9299	0.9839767716958813	CENTRAL_SOUTH_ASIA
HGDP00163	[0.03, 0.06)	10174	145	10319	0.9859482507994961	CENTRAL_SOUTH_ASIA
HGDP00163	[0.06, 0.1)	10299	152	10451	0.985455937230887	CENTRAL_SOUTH_ASIA
HGDP00163	[0.1, 0.18)	12609	289	12898	0.9775934253372616	CENTRAL_SOUTH_ASIA
HGDP00163	[0.18, 0.3)	11269	399	11668	0.9658039081247858	CENTRAL_SOUTH_ASIA
HGDP00163	[0.3, 0.51)	10573	479	11052	0.9566594281577995	CENTRAL_SOUTH_ASIA
HGDP00179	[0.01, 0.03)	9123	176	9299	0.9810732336810409	CENTRAL_SOUTH_ASIA
HGDP00179	[0.03, 0.06)	10162	157	10319	0.9847853474173854	CENTRAL_SOUTH_ASIA
HGDP00179	[0.06, 0.1)	10316	135	10451	0.9870825758300641	CENTRAL_SOUTH_ASIA
HGDP00179	[0.1, 0.18)	12600	298	12898	0.9768956427353078	CENTRAL_SOUTH_ASIA
HGDP00179	[0.18, 0.3)	11260	408	11668	0.9650325677065478	CENTRAL_SOUTH_ASIA
HGDP00179	[0.3, 0.51)	10517	535	11052	0.9515924719507781	CENTRAL_SOUTH_ASIA
HGDP00197	[0.01, 0.03)	9150	149	9299	0.9839767716958813	CENTRAL_SOUTH_ASIA
HGDP00197	[0.03, 0.06)	10176	143	10319	0.9861420680298478	CENTRAL_SOUTH_ASIA
HGDP00197	[0.06, 0.1)	10299	152	10451	0.985455937230887	CENTRAL_SOUTH_ASIA
HGDP00197	[0.1, 0.18)	12602	296	12898	0.977050705535742	CENTRAL_SOUTH_ASIA
HGDP00197	[0.18, 0.3)	11115	553	11668	0.9526054165238258	CENTRAL_SOUTH_ASIA
HGDP00197	[0.3, 0.51)	10442	610	11052	0.9448063698878031	CENTRAL_SOUTH_ASIA
HGDP00201	[0.01, 0.03)	9114	185	9299	0.9801053876760942	CENTRAL_SOUTH_ASIA
HGDP00201	[0.03, 0.06)	10104	215	10319	0.9791646477371838	CENTRAL_SOUTH_ASIA
HGDP00201	[0.06, 0.1)	10252	199	10451	0.9809587599272797	CENTRAL_SOUTH_ASIA
HGDP00201	[0.1, 0.18)	12538	360	12898	0.9720886959218483	CENTRAL_SOUTH_ASIA
HGDP00201	[0.18, 0.3)	11214	454	11668	0.9610901611244429	CENTRAL_SOUTH_ASIA
HGDP00201	[0.3, 0.51)	10470	582	11052	0.9473398479913138	CENTRAL_SOUTH_ASIA
HGDP00213	[0.01, 0.03)	9143	156	9299	0.9832240025809227	CENTRAL_SOUTH_ASIA
HGDP00213	[0.03, 0.06)	10169	150	10319	0.9854637077236166	CENTRAL_SOUTH_ASIA
HGDP00213	[0.06, 0.1)	10246	205	10451	0.9803846521863937	CENTRAL_SOUTH_ASIA
HGDP00213	[0.1, 0.18)	12599	299	12898	0.9768181113350907	CENTRAL_SOUTH_ASIA
HGDP00213	[0.18, 0.3)	11254	414	11668	0.9645183407610559	CENTRAL_SOUTH_ASIA
HGDP00213	[0.3, 0.51)	10566	486	11052	0.9560260586319218	CENTRAL_SOUTH_ASIA
HGDP00214	[0.01, 0.03)	9141	158	9299	0.9830089256909345	CENTRAL_SOUTH_ASIA
HGDP00214	[0.03, 0.06)	10153	166	10319	0.9839131698808024	CENTRAL_SOUTH_ASIA
HGDP00214	[0.06, 0.1)	10221	230	10451	0.9779925365993685	CENTRAL_SOUTH_ASIA
HGDP00214	[0.1, 0.18)	12548	350	12898	0.9728640099240192	CENTRAL_SOUTH_ASIA
HGDP00214	[0.18, 0.3)	11150	518	11668	0.9556050737058622	CENTRAL_SOUTH_ASIA
HGDP00214	[0.3, 0.51)	10415	637	11052	0.9423633731451321	CENTRAL_SOUTH_ASIA
HGDP00239	[0.01, 0.03)	9120	179	9299	0.9807506183460587	CENTRAL_SOUTH_ASIA
HGDP00239	[0.03, 0.06)	10094	225	10319	0.978195561585425	CENTRAL_SOUTH_ASIA
HGDP00239	[0.06, 0.1)	10165	286	10451	0.9726341976844322	CENTRAL_SOUTH_ASIA
HGDP00239	[0.1, 0.18)	12551	347	12898	0.9730966041246705	CENTRAL_SOUTH_ASIA
HGDP00239	[0.18, 0.3)	11193	475	11668	0.9592903668152211	CENTRAL_SOUTH_ASIA
HGDP00239	[0.3, 0.51)	10394	658	11052	0.9404632645674991	CENTRAL_SOUTH_ASIA
HGDP00248	[0.01, 0.03)	9081	218	9299	0.9765566189912894	CENTRAL_SOUTH_ASIA
HGDP00248	[0.03, 0.06)	10105	214	10319	0.9792615563523597	CENTRAL_SOUTH_ASIA
HGDP00248	[0.06, 0.1)	10269	182	10451	0.9825853985264568	CENTRAL_SOUTH_ASIA
HGDP00248	[0.1, 0.18)	12556	342	12898	0.9734842611257559	CENTRAL_SOUTH_ASIA
HGDP00248	[0.18, 0.3)	11215	453	11668	0.9611758656153583	CENTRAL_SOUTH_ASIA
HGDP00248	[0.3, 0.51)	10366	686	11052	0.9379297864639884	CENTRAL_SOUTH_ASIA
HGDP00274	[0.01, 0.03)	9100	199	9299	0.9785998494461771	CENTRAL_SOUTH_ASIA
HGDP00274	[0.03, 0.06)	10133	186	10319	0.9819749975772846	CENTRAL_SOUTH_ASIA
HGDP00274	[0.06, 0.1)	10250	201	10451	0.9807673906803177	CENTRAL_SOUTH_ASIA
HGDP00274	[0.1, 0.18)	12501	397	12898	0.9692200341138161	CENTRAL_SOUTH_ASIA
HGDP00274	[0.18, 0.3)	11284	384	11668	0.9670894754885156	CENTRAL_SOUTH_ASIA
HGDP00274	[0.3, 0.51)	10549	503	11052	0.9544878754976475	CENTRAL_SOUTH_ASIA
HGDP00277	[0.01, 0.03)	9099	200	9299	0.978492311001183	CENTRAL_SOUTH_ASIA
HGDP00277	[0.03, 0.06)	10115	204	10319	0.9802306425041186	CENTRAL_SOUTH_ASIA
HGDP00277	[0.06, 0.1)	10264	187	10451	0.9821069754090518	CENTRAL_SOUTH_ASIA
HGDP00277	[0.1, 0.18)	12613	285	12898	0.97790355093813	CENTRAL_SOUTH_ASIA
HGDP00277	[0.18, 0.3)	11286	382	11668	0.9672608844703462	CENTRAL_SOUTH_ASIA
HGDP00277	[0.3, 0.51)	10578	474	11052	0.9571118349619978	CENTRAL_SOUTH_ASIA
HGDP00302	[0.01, 0.03)	9118	181	9299	0.9805355414560706	CENTRAL_SOUTH_ASIA
HGDP00302	[0.03, 0.06)	10143	176	10319	0.9829440837290435	CENTRAL_SOUTH_ASIA
HGDP00302	[0.06, 0.1)	10265	186	10451	0.9822026600325328	CENTRAL_SOUTH_ASIA
HGDP00302	[0.1, 0.18)	12619	279	12898	0.9783687393394325	CENTRAL_SOUTH_ASIA
HGDP00302	[0.18, 0.3)	11305	363	11668	0.9688892697977374	CENTRAL_SOUTH_ASIA
HGDP00302	[0.3, 0.51)	10612	440	11052	0.9601882012305465	CENTRAL_SOUTH_ASIA
HGDP00313	[0.01, 0.03)	9102	197	9299	0.9788149263361652	CENTRAL_SOUTH_ASIA
HGDP00313	[0.03, 0.06)	10123	196	10319	0.9810059114255257	CENTRAL_SOUTH_ASIA
HGDP00313	[0.06, 0.1)	10254	197	10451	0.9811501291742417	CENTRAL_SOUTH_ASIA
HGDP00313	[0.1, 0.18)	12552	346	12898	0.9731741355248876	CENTRAL_SOUTH_ASIA
HGDP00313	[0.18, 0.3)	11214	454	11668	0.9610901611244429	CENTRAL_SOUTH_ASIA
HGDP00313	[0.3, 0.51)	10495	557	11052	0.9496018820123054	CENTRAL_SOUTH_ASIA
HGDP00341	[0.01, 0.03)	9143	156	9299	0.9832240025809227	CENTRAL_SOUTH_ASIA
HGDP00341	[0.03, 0.06)	10177	142	10319	0.9862389766450237	CENTRAL_SOUTH_ASIA
HGDP00341	[0.06, 0.1)	10225	226	10451	0.9783752750932925	CENTRAL_SOUTH_ASIA
HGDP00341	[0.1, 0.18)	12489	409	12898	0.9682896573112111	CENTRAL_SOUTH_ASIA
HGDP00341	[0.18, 0.3)	11163	505	11668	0.9567192320877614	CENTRAL_SOUTH_ASIA
HGDP00341	[0.3, 0.51)	10420	632	11052	0.9428157799493304	CENTRAL_SOUTH_ASIA
HGDP00376	[0.01, 0.03)	9179	120	9299	0.9870953866007097	CENTRAL_SOUTH_ASIA
HGDP00376	[0.03, 0.06)	10132	187	10319	0.9818780889621087	CENTRAL_SOUTH_ASIA
HGDP00376	[0.06, 0.1)	10301	150	10451	0.985647306477849	CENTRAL_SOUTH_ASIA
HGDP00376	[0.1, 0.18)	12556	342	12898	0.9734842611257559	CENTRAL_SOUTH_ASIA
HGDP00376	[0.18, 0.3)	11201	467	11668	0.9599760027425437	CENTRAL_SOUTH_ASIA
HGDP00376	[0.3, 0.51)	10499	553	11052	0.9499638074556641	CENTRAL_SOUTH_ASIA
HGDP00417	[0.01, 0.03)	9113	186	9299	0.9799978492311001	CENTRAL_SOUTH_ASIA
HGDP00417	[0.03, 0.06)	10106	213	10319	0.9793584649675356	CENTRAL_SOUTH_ASIA
HGDP00417	[0.06, 0.1)	10255	196	10451	0.9812458137977227	CENTRAL_SOUTH_ASIA
HGDP00417	[0.1, 0.18)	12589	309	12898	0.9760427973329199	CENTRAL_SOUTH_ASIA
HGDP00417	[0.18, 0.3)	11240	428	11668	0.9633184778882413	CENTRAL_SOUTH_ASIA
HGDP00417	[0.3, 0.51)	10497	555	11052	0.9497828447339848	CENTRAL_SOUTH_ASIA
HGDP00433	[0.01, 0.03)	9124	175	9299	0.981180772126035	CENTRAL_SOUTH_ASIA
HGDP00433	[0.03, 0.06)	10133	186	10319	0.9819749975772846	CENTRAL_SOUTH_ASIA
HGDP00433	[0.06, 0.1)	10254	197	10451	0.9811501291742417	CENTRAL_SOUTH_ASIA
HGDP00433	[0.1, 0.18)	12481	417	12898	0.9676694061094744	CENTRAL_SOUTH_ASIA
HGDP00433	[0.18, 0.3)	11084	584	11668	0.9499485773054508	CENTRAL_SOUTH_ASIA
HGDP00433	[0.3, 0.51)	10380	672	11052	0.9391965255157437	CENTRAL_SOUTH_ASIA
HGDP00452	[0.01, 0.03)	8917	382	9299	0.9589203140122594	AFRICA
HGDP00452	[0.03, 0.06)	9753	566	10319	0.9451497238104467	AFRICA
HGDP00452	[0.06, 0.1)	9684	767	10451	0.926609893790068	AFRICA
HGDP00452	[0.1, 0.18)	11809	1089	12898	0.9155683051635912	AFRICA
HGDP00452	[0.18, 0.3)	10419	1249	11668	0.8929550908467604	AFRICA
HGDP00452	[0.3, 0.51)	9600	1452	11052	0.8686210640608035	AFRICA
HGDP00453	[0.01, 0.03)	9001	298	9299	0.9679535433917625	AFRICA
HGDP00453	[0.03, 0.06)	9783	536	10319	0.9480569822657234	AFRICA
HGDP00453	[0.06, 0.1)	9810	641	10451	0.9386661563486748	AFRICA
HGDP00453	[0.1, 0.18)	11744	1154	12898	0.9105287641494806	AFRICA
HGDP00453	[0.18, 0.3)	10320	1348	11668	0.8844703462461433	AFRICA
HGDP00453	[0.3, 0.51)	9595	1457	11052	0.8681686572566052	AFRICA
HGDP00462	[0.01, 0.03)	8888	411	9299	0.955801699107431	AFRICA
HGDP00462	[0.03, 0.06)	9640	679	10319	0.9341990502955713	AFRICA
HGDP00462	[0.06, 0.1)	9602	849	10451	0.9187637546646253	AFRICA
HGDP00462	[0.1, 0.18)	11553	1345	12898	0.8957202667080167	AFRICA
HGDP00462	[0.18, 0.3)	10327	1341	11668	0.8850702776825505	AFRICA
HGDP00462	[0.3, 0.51)	9518	1534	11052	0.8612015924719508	AFRICA
HGDP00463	[0.01, 0.03)	8932	367	9299	0.9605333906871707	AFRICA
HGDP00463	[0.03, 0.06)	9598	721	10319	0.930128888458184	AFRICA
HGDP00463	[0.06, 0.1)	9591	860	10451	0.9177112238063343	AFRICA
HGDP00463	[0.1, 0.18)	11489	1409	12898	0.8907582570941232	AFRICA
HGDP00463	[0.18, 0.3)	10347	1321	11668	0.8867843675008571	AFRICA
HGDP00463	[0.3, 0.51)	9499	1553	11052	0.8594824466159972	AFRICA
HGDP00491	[0.01, 0.03)	9122	177	9299	0.9809656952360469	OCEANIA
HGDP00491	[0.03, 0.06)	10085	234	10319	0.9773233840488419	OCEANIA
HGDP00491	[0.06, 0.1)	10129	322	10451	0.9691895512391159	OCEANIA
HGDP00491	[0.1, 0.18)	12428	470	12898	0.9635602418979686	OCEANIA
HGDP00491	[0.18, 0.3)	11033	635	11668	0.9455776482687693	OCEANIA
HGDP00491	[0.3, 0.51)	10175	877	11052	0.920647846543612	OCEANIA
HGDP00519	[0.01, 0.03)	9114	185	9299	0.9801053876760942	EUROPE
HGDP00519	[0.03, 0.06)	10190	129	10319	0.9874987886423103	EUROPE
HGDP00519	[0.06, 0.1)	10281	170	10451	0.9837336140082289	EUROPE
HGDP00519	[0.1, 0.18)	12625	273	12898	0.978833927740735	EUROPE
HGDP00519	[0.18, 0.3)	11341	327	11668	0.9719746314706891	EUROPE
HGDP00519	[0.3, 0.51)	10581	471	11052	0.9573832790445168	EUROPE
HGDP00520	[0.01, 0.03)	9125	174	9299	0.9812883105710292	EUROPE
HGDP00520	[0.03, 0.06)	10185	134	10319	0.9870142455664308	EUROPE
HGDP00520	[0.06, 0.1)	10301	150	10451	0.985647306477849	EUROPE
HGDP00520	[0.1, 0.18)	12631	267	12898	0.9792991161420376	EUROPE
HGDP00520	[0.18, 0.3)	11208	460	11668	0.9605759341789509	EUROPE
HGDP00520	[0.3, 0.51)	10610	442	11052	0.9600072385088672	EUROPE
HGDP00525	[0.01, 0.03)	9113	186	9299	0.9799978492311001	EUROPE
HGDP00525	[0.03, 0.06)	10150	169	10319	0.9836224440352748	EUROPE
HGDP00525	[0.06, 0.1)	10276	175	10451	0.9832551908908238	EUROPE
HGDP00525	[0.1, 0.18)	12653	245	12898	0.9810048069468135	EUROPE
HGDP00525	[0.18, 0.3)	11280	388	11668	0.9667466575248543	EUROPE
HGDP00525	[0.3, 0.51)	10563	489	11052	0.9557546145494028	EUROPE
HGDP00537	[0.01, 0.03)	9130	169	9299	0.9818260027959995	EUROPE
HGDP00537	[0.03, 0.06)	10167	152	10319	0.9852698904932649	EUROPE
HGDP00537	[0.06, 0.1)	10300	151	10451	0.985551621854368	EUROPE
HGDP00537	[0.1, 0.18)	12565	333	12898	0.9741820437277097	EUROPE
HGDP00537	[0.18, 0.3)	11254	414	11668	0.9645183407610559	EUROPE
HGDP00537	[0.3, 0.51)	10557	495	11052	0.9552117263843648	EUROPE
HGDP00540	[0.01, 0.03)	9070	229	9299	0.9753736960963545	OCEANIA
HGDP00540	[0.03, 0.06)	10040	279	10319	0.9729624963659269	OCEANIA
HGDP00540	[0.06, 0.1)	10035	416	10451	0.9601951966319012	OCEANIA
HGDP00540	[0.1, 0.18)	12326	572	12898	0.9556520390758257	OCEANIA
HGDP00540	[0.18, 0.3)	11073	595	11668	0.9490058279053822	OCEANIA
HGDP00540	[0.3, 0.51)	10228	824	11052	0.9254433586681143	OCEANIA
HGDP00541	[0.01, 0.03)	9097	202	9299	0.9782772341111947	OCEANIA
HGDP00541	[0.03, 0.06)	9898	421	10319	0.9592014730109507	OCEANIA
HGDP00541	[0.06, 0.1)	10012	439	10451	0.957994450291838	OCEANIA
HGDP00541	[0.1, 0.18)	12321	577	12898	0.9552643820747403	OCEANIA
HGDP00541	[0.18, 0.3)	11008	660	11668	0.9434350359958862	OCEANIA
HGDP00541	[0.3, 0.51)	10035	1017	11052	0.9079804560260586	OCEANIA
HGDP00543	[0.01, 0.03)	9140	159	9299	0.9829013872459404	OCEANIA
HGDP00543	[0.03, 0.06)	10091	228	10319	0.9779048357398973	OCEANIA
HGDP00543	[0.06, 0.1)	10132	319	10451	0.9694766051095589	OCEANIA
HGDP00543	[0.1, 0.18)	12446	452	12898	0.9649558071018762	OCEANIA
HGDP00543	[0.18, 0.3)	11045	623	11668	0.9466061021597532	OCEANIA
HGDP00543	[0.3, 0.51)	10231	821	11052	0.9257148027506333	OCEANIA
HGDP00546	[0.01, 0.03)	9127	172	9299	0.9815033874610173	OCEANIA
HGDP00546	[0.03, 0.06)	10062	257	10319	0.9750944858997965	OCEANIA
HGDP00546	[0.06, 0.1)	10093	358	10451	0.9657449047937996	OCEANIA
HGDP00546	[0.1, 0.18)	12412	486	12898	0.9623197394944952	OCEANIA
HGDP00546	[0.18, 0.3)	10996	672	11668	0.9424065821049022	OCEANIA
HGDP00546	[0.3, 0.51)	10289	763	11052	0.930962721679334	OCEANIA
HGDP00550	[0.01, 0.03)	9088	211	9299	0.977309388106248	OCEANIA
HGDP00550	[0.03, 0.06)	10002	317	10319	0.9692799689892432	OCEANIA
HGDP00550	[0.06, 0.1)	10033	418	10451	0.9600038273849393	OCEANIA
HGDP00550	[0.1, 0.18)	12315	583	12898	0.9547991936734378	OCEANIA
HGDP00550	[0.18, 0.3)	11007	661	11668	0.9433493315049709	OCEANIA
HGDP00550	[0.3, 0.51)	10122	930	11052	0.9158523344191096	OCEANIA
HGDP00553	[0.01, 0.03)	9128	171	9299	0.9816109259060114	OCEANIA
HGDP00553	[0.03, 0.06)	10019	300	10319	0.9709274154472333	OCEANIA
HGDP00553	[0.06, 0.1)	9969	482	10451	0.9538800114821548	OCEANIA
HGDP00553	[0.1, 0.18)	12376	522	12898	0.9595286090866801	OCEANIA
HGDP00553	[0.18, 0.3)	11077	591	11668	0.9493486458690436	OCEANIA
HGDP00553	[0.3, 0.51)	10128	924	11052	0.9163952225841476	OCEANIA
