sample	maf_bin	num_correct	num_wrong	num_total	accuracy	continent
HGDP00131	[0.1, 0.18)	12513	385	12898	0.9701504109164212	CENTRAL_SOUTH_ASIA
HGDP00131	[0.18, 0.3)	11250	418	11668	0.9641755227973946	CENTRAL_SOUTH_ASIA
HGDP00131	[0.3, 0.51)	10570	482	11052	0.9563879840752805	CENTRAL_SOUTH_ASIA
HGDP00141	[0.01, 0.03)	9096	203	9299	0.9781696956662007	CENTRAL_SOUTH_ASIA
HGDP00141	[0.03, 0.06)	10061	258	10319	0.9749975772846206	CENTRAL_SOUTH_ASIA
HGDP00141	[0.06, 0.1)	10110	341	10451	0.9673715433929767	CENTRAL_SOUTH_ASIA
HGDP00141	[0.1, 0.18)	12548	350	12898	0.9728640099240192	CENTRAL_SOUTH_ASIA
HGDP00141	[0.18, 0.3)	11178	490	11668	0.9580047994514913	CENTRAL_SOUTH_ASIA
HGDP00141	[0.3, 0.51)	10325	727	11052	0.934220050669562	CENTRAL_SOUTH_ASIA
HGDP00143	[0.01, 0.03)	9119	180	9299	0.9806430799010646	CENTRAL_SOUTH_ASIA
HGDP00143	[0.03, 0.06)	10113	206	10319	0.9800368252737668	CENTRAL_SOUTH_ASIA
HGDP00143	[0.06, 0.1)	10238	213	10451	0.9796191751985456	CENTRAL_SOUTH_ASIA
HGDP00143	[0.1, 0.18)	12504	394	12898	0.9694526283144673	CENTRAL_SOUTH_ASIA
HGDP00143	[0.18, 0.3)	11211	457	11668	0.960833047651697	CENTRAL_SOUTH_ASIA
HGDP00143	[0.3, 0.51)	10491	561	11052	0.9492399565689468	CENTRAL_SOUTH_ASIA
HGDP00151	[0.01, 0.03)	9166	133	9299	0.9856973868157867	CENTRAL_SOUTH_ASIA
HGDP00151	[0.03, 0.06)	10200	119	10319	0.9884678747940692	CENTRAL_SOUTH_ASIA
HGDP00151	[0.06, 0.1)	10346	105	10451	0.9899531145344943	CENTRAL_SOUTH_ASIA
HGDP00151	[0.1, 0.18)	12703	195	12898	0.9848813769576679	CENTRAL_SOUTH_ASIA
HGDP00151	[0.18, 0.3)	11362	306	11668	0.9737744257799109	CENTRAL_SOUTH_ASIA
HGDP00151	[0.3, 0.51)	10643	409	11052	0.9629931234165762	CENTRAL_SOUTH_ASIA
HGDP00163	[0.01, 0.03)	9158	141	9299	0.984837079255834	CENTRAL_SOUTH_ASIA
HGDP00163	[0.03, 0.06)	10177	142	10319	0.9862389766450237	CENTRAL_SOUTH_ASIA
HGDP00163	[0.06, 0.1)	10306	145	10451	0.986125729595254	CENTRAL_SOUTH_ASIA
HGDP00163	[0.1, 0.18)	12604	294	12898	0.9772057683361761	CENTRAL_SOUTH_ASIA
HGDP00163	[0.18, 0.3)	11263	405	11668	0.9652896811792938	CENTRAL_SOUTH_ASIA
HGDP00163	[0.3, 0.51)	10567	485	11052	0.9561165399927615	CENTRAL_SOUTH_ASIA
HGDP00179	[0.01, 0.03)	9109	190	9299	0.9795676954511238	CENTRAL_SOUTH_ASIA
HGDP00179	[0.03, 0.06)	10161	158	10319	0.9846884388022095	CENTRAL_SOUTH_ASIA
HGDP00179	[0.06, 0.1)	10312	139	10451	0.9866998373361401	CENTRAL_SOUTH_ASIA
HGDP00179	[0.1, 0.18)	12653	245	12898	0.9810048069468135	CENTRAL_SOUTH_ASIA
HGDP00179	[0.18, 0.3)	11304	364	11668	0.9688035653068221	CENTRAL_SOUTH_ASIA
HGDP00179	[0.3, 0.51)	10562	490	11052	0.9556641331885631	CENTRAL_SOUTH_ASIA
HGDP00197	[0.01, 0.03)	9144	155	9299	0.9833315410259168	CENTRAL_SOUTH_ASIA
HGDP00197	[0.03, 0.06)	10169	150	10319	0.9854637077236166	CENTRAL_SOUTH_ASIA
HGDP00197	[0.06, 0.1)	10270	181	10451	0.9826810831499379	CENTRAL_SOUTH_ASIA
HGDP00197	[0.1, 0.18)	12598	300	12898	0.9767405799348736	CENTRAL_SOUTH_ASIA
HGDP00197	[0.18, 0.3)	11138	530	11668	0.9545766198148783	CENTRAL_SOUTH_ASIA
HGDP00197	[0.3, 0.51)	10437	615	11052	0.9443539630836048	CENTRAL_SOUTH_ASIA
HGDP00201	[0.01, 0.03)	9127	172	9299	0.9815033874610173	CENTRAL_SOUTH_ASIA
HGDP00201	[0.03, 0.06)	10118	201	10319	0.9805213683496463	CENTRAL_SOUTH_ASIA
HGDP00201	[0.06, 0.1)	10264	187	10451	0.9821069754090518	CENTRAL_SOUTH_ASIA
HGDP00201	[0.1, 0.18)	12530	368	12898	0.9714684447201116	CENTRAL_SOUTH_ASIA
HGDP00201	[0.18, 0.3)	11201	467	11668	0.9599760027425437	CENTRAL_SOUTH_ASIA
HGDP00201	[0.3, 0.51)	10428	624	11052	0.9435396308360477	CENTRAL_SOUTH_ASIA
HGDP00213	[0.01, 0.03)	9161	138	9299	0.9851596945908162	CENTRAL_SOUTH_ASIA
HGDP00213	[0.03, 0.06)	10168	151	10319	0.9853667991084407	CENTRAL_SOUTH_ASIA
HGDP00213	[0.06, 0.1)	10270	181	10451	0.9826810831499379	CENTRAL_SOUTH_ASIA
HGDP00213	[0.1, 0.18)	12612	286	12898	0.9778260195379128	CENTRAL_SOUTH_ASIA
HGDP00213	[0.18, 0.3)	11261	407	11668	0.9651182721974632	CENTRAL_SOUTH_ASIA
HGDP00213	[0.3, 0.51)	10490	562	11052	0.9491494752081071	CENTRAL_SOUTH_ASIA
HGDP00214	[0.01, 0.03)	9130	169	9299	0.9818260027959995	CENTRAL_SOUTH_ASIA
HGDP00214	[0.03, 0.06)	10147	172	10319	0.9833317181897471	CENTRAL_SOUTH_ASIA
HGDP00214	[0.06, 0.1)	10229	222	10451	0.9787580135872165	CENTRAL_SOUTH_ASIA
HGDP00214	[0.1, 0.18)	12536	362	12898	0.9719336331214141	CENTRAL_SOUTH_ASIA
HGDP00214	[0.18, 0.3)	11200	468	11668	0.9598902982516284	CENTRAL_SOUTH_ASIA
HGDP00214	[0.3, 0.51)	10598	454	11052	0.9589214621787912	CENTRAL_SOUTH_ASIA
HGDP00239	[0.01, 0.03)	9119	180	9299	0.9806430799010646	CENTRAL_SOUTH_ASIA
HGDP00239	[0.03, 0.06)	10138	181	10319	0.9824595406531641	CENTRAL_SOUTH_ASIA
HGDP00239	[0.06, 0.1)	10216	235	10451	0.9775141134819635	CENTRAL_SOUTH_ASIA
HGDP00239	[0.1, 0.18)	12596	302	12898	0.9765855171344394	CENTRAL_SOUTH_ASIA
HGDP00239	[0.18, 0.3)	11169	499	11668	0.9572334590332533	CENTRAL_SOUTH_ASIA
HGDP00239	[0.3, 0.51)	10420	632	11052	0.9428157799493304	CENTRAL_SOUTH_ASIA
HGDP00248	[0.01, 0.03)	9096	203	9299	0.9781696956662007	CENTRAL_SOUTH_ASIA
HGDP00248	[0.03, 0.06)	10123	196	10319	0.9810059114255257	CENTRAL_SOUTH_ASIA
HGDP00248	[0.06, 0.1)	10253	198	10451	0.9810544445507607	CENTRAL_SOUTH_ASIA
HGDP00248	[0.1, 0.18)	12551	347	12898	0.9730966041246705	CENTRAL_SOUTH_ASIA
HGDP00248	[0.18, 0.3)	11204	464	11668	0.9602331162152897	CENTRAL_SOUTH_ASIA
HGDP00248	[0.3, 0.51)	10441	611	11052	0.9447158885269634	CENTRAL_SOUTH_ASIA
HGDP00274	[0.01, 0.03)	9135	164	9299	0.98236369502097	CENTRAL_SOUTH_ASIA
HGDP00274	[0.03, 0.06)	10155	164	10319	0.9841069871111542	CENTRAL_SOUTH_ASIA
HGDP00274	[0.06, 0.1)	10277	174	10451	0.9833508755143049	CENTRAL_SOUTH_ASIA
HGDP00274	[0.1, 0.18)	12529	369	12898	0.9713909133198946	CENTRAL_SOUTH_ASIA
HGDP00274	[0.18, 0.3)	11326	342	11668	0.9706890641069592	CENTRAL_SOUTH_ASIA
HGDP00274	[0.3, 0.51)	10575	477	11052	0.9568403908794788	CENTRAL_SOUTH_ASIA
HGDP00277	[0.01, 0.03)	9105	194	9299	0.9791375416711474	CENTRAL_SOUTH_ASIA
HGDP00277	[0.03, 0.06)	10126	193	10319	0.9812966372710534	CENTRAL_SOUTH_ASIA
HGDP00277	[0.06, 0.1)	10265	186	10451	0.9822026600325328	CENTRAL_SOUTH_ASIA
HGDP00277	[0.1, 0.18)	12594	304	12898	0.9764304543340053	CENTRAL_SOUTH_ASIA
HGDP00277	[0.18, 0.3)	11255	413	11668	0.9646040452519712	CENTRAL_SOUTH_ASIA
HGDP00277	[0.3, 0.51)	10635	417	11052	0.9622692725298588	CENTRAL_SOUTH_ASIA
HGDP00302	[0.01, 0.03)	9156	143	9299	0.9846220023658457	CENTRAL_SOUTH_ASIA
HGDP00302	[0.03, 0.06)	10150	169	10319	0.9836224440352748	CENTRAL_SOUTH_ASIA
HGDP00302	[0.06, 0.1)	10275	176	10451	0.9831595062673428	CENTRAL_SOUTH_ASIA
HGDP00302	[0.1, 0.18)	12608	290	12898	0.9775158939370445	CENTRAL_SOUTH_ASIA
HGDP00302	[0.18, 0.3)	11282	386	11668	0.966918066506685	CENTRAL_SOUTH_ASIA
HGDP00302	[0.3, 0.51)	10542	510	11052	0.9538545059717698	CENTRAL_SOUTH_ASIA
HGDP00313	[0.01, 0.03)	9114	185	9299	0.9801053876760942	CENTRAL_SOUTH_ASIA
HGDP00313	[0.03, 0.06)	10098	221	10319	0.9785831960461285	CENTRAL_SOUTH_ASIA
HGDP00313	[0.06, 0.1)	10276	175	10451	0.9832551908908238	CENTRAL_SOUTH_ASIA
HGDP00313	[0.1, 0.18)	12625	273	12898	0.978833927740735	CENTRAL_SOUTH_ASIA
HGDP00313	[0.18, 0.3)	11278	390	11668	0.9665752485430237	CENTRAL_SOUTH_ASIA
HGDP00313	[0.3, 0.51)	10520	532	11052	0.9518639160332971	CENTRAL_SOUTH_ASIA
HGDP00341	[0.01, 0.03)	9166	133	9299	0.9856973868157867	CENTRAL_SOUTH_ASIA
HGDP00341	[0.03, 0.06)	10172	147	10319	0.9857544335691443	CENTRAL_SOUTH_ASIA
HGDP00341	[0.06, 0.1)	10245	206	10451	0.9802889675629126	CENTRAL_SOUTH_ASIA
HGDP00341	[0.1, 0.18)	12508	390	12898	0.9697627539153357	CENTRAL_SOUTH_ASIA
HGDP00341	[0.18, 0.3)	11210	458	11668	0.9607473431607816	CENTRAL_SOUTH_ASIA
HGDP00341	[0.3, 0.51)	10471	581	11052	0.9474303293521534	CENTRAL_SOUTH_ASIA
HGDP00376	[0.01, 0.03)	9181	118	9299	0.987310463490698	CENTRAL_SOUTH_ASIA
HGDP00376	[0.03, 0.06)	10149	170	10319	0.9835255354200988	CENTRAL_SOUTH_ASIA
HGDP00376	[0.06, 0.1)	10286	165	10451	0.9842120371256339	CENTRAL_SOUTH_ASIA
HGDP00376	[0.1, 0.18)	12562	336	12898	0.9739494495270584	CENTRAL_SOUTH_ASIA
HGDP00376	[0.18, 0.3)	11211	457	11668	0.960833047651697	CENTRAL_SOUTH_ASIA
HGDP00376	[0.3, 0.51)	10486	566	11052	0.9487875497647484	CENTRAL_SOUTH_ASIA
HGDP00417	[0.01, 0.03)	9135	164	9299	0.98236369502097	CENTRAL_SOUTH_ASIA
HGDP00417	[0.03, 0.06)	10153	166	10319	0.9839131698808024	CENTRAL_SOUTH_ASIA
HGDP00417	[0.06, 0.1)	10242	209	10451	0.9800019136924696	CENTRAL_SOUTH_ASIA
HGDP00417	[0.1, 0.18)	12575	323	12898	0.9749573577298806	CENTRAL_SOUTH_ASIA
HGDP00417	[0.18, 0.3)	11281	387	11668	0.9668323620157696	CENTRAL_SOUTH_ASIA
HGDP00417	[0.3, 0.51)	10469	583	11052	0.9472493666304741	CENTRAL_SOUTH_ASIA
HGDP00433	[0.01, 0.03)	9136	163	9299	0.9824712334659641	CENTRAL_SOUTH_ASIA
HGDP00433	[0.03, 0.06)	10154	165	10319	0.9840100784959783	CENTRAL_SOUTH_ASIA
HGDP00433	[0.06, 0.1)	10279	172	10451	0.9835422447612668	CENTRAL_SOUTH_ASIA
HGDP00433	[0.1, 0.18)	12551	347	12898	0.9730966041246705	CENTRAL_SOUTH_ASIA
HGDP00433	[0.18, 0.3)	11176	492	11668	0.9578333904696607	CENTRAL_SOUTH_ASIA
HGDP00433	[0.3, 0.51)	10500	552	11052	0.9500542888165038	CENTRAL_SOUTH_ASIA
HGDP00452	[0.01, 0.03)	8975	324	9299	0.9651575438219163	AFRICA
HGDP00452	[0.03, 0.06)	9801	518	10319	0.9498013373388894	AFRICA
HGDP00452	[0.06, 0.1)	9740	711	10451	0.9319682327050043	AFRICA
HGDP00452	[0.1, 0.18)	11847	1051	12898	0.9185144983718406	AFRICA
HGDP00452	[0.18, 0.3)	10480	1188	11668	0.8981830647925951	AFRICA
HGDP00452	[0.3, 0.51)	9678	1374	11052	0.8756786102062974	AFRICA
HGDP00453	[0.01, 0.03)	9001	298	9299	0.9679535433917625	AFRICA
HGDP00453	[0.03, 0.06)	9783	536	10319	0.9480569822657234	AFRICA
HGDP00453	[0.06, 0.1)	9815	636	10451	0.9391445794660798	AFRICA
HGDP00453	[0.1, 0.18)	11731	1167	12898	0.9095208559466584	AFRICA
HGDP00453	[0.18, 0.3)	10453	1215	11668	0.8958690435378814	AFRICA
HGDP00453	[0.3, 0.51)	9615	1437	11052	0.8699782844733985	AFRICA
HGDP00462	[0.01, 0.03)	8897	402	9299	0.9567695451123777	AFRICA
HGDP00462	[0.03, 0.06)	9652	667	10319	0.9353619536776819	AFRICA
HGDP00462	[0.06, 0.1)	9654	797	10451	0.9237393550856378	AFRICA
HGDP00462	[0.1, 0.18)	11536	1362	12898	0.8944022329043263	AFRICA
HGDP00462	[0.18, 0.3)	10344	1324	11668	0.8865272540281111	AFRICA
HGDP00462	[0.3, 0.51)	9625	1427	11052	0.8708830980817952	AFRICA
HGDP00463	[0.01, 0.03)	8884	415	9299	0.9553715453274546	AFRICA
HGDP00463	[0.03, 0.06)	9565	754	10319	0.9269309041573796	AFRICA
HGDP00463	[0.06, 0.1)	9654	797	10451	0.9237393550856378	AFRICA
HGDP00463	[0.1, 0.18)	11505	1393	12898	0.8919987594975965	AFRICA
HGDP00463	[0.18, 0.3)	10379	1289	11668	0.8895269112101474	AFRICA
HGDP00463	[0.3, 0.51)	9496	1556	11052	0.8592110025334782	AFRICA
HGDP00491	[0.01, 0.03)	9120	179	9299	0.9807506183460587	OCEANIA
HGDP00491	[0.03, 0.06)	10089	230	10319	0.9777110185095454	OCEANIA
HGDP00491	[0.06, 0.1)	10120	331	10451	0.9683283896277868	OCEANIA
HGDP00491	[0.1, 0.18)	12413	485	12898	0.9623972708947124	OCEANIA
HGDP00491	[0.18, 0.3)	11077	591	11668	0.9493486458690436	OCEANIA
HGDP00491	[0.3, 0.51)	10194	858	11052	0.9223669923995657	OCEANIA
HGDP00519	[0.01, 0.03)	9117	182	9299	0.9804280030110765	EUROPE
HGDP00519	[0.03, 0.06)	10191	128	10319	0.9875956972574862	EUROPE
HGDP00519	[0.06, 0.1)	10279	172	10451	0.9835422447612668	EUROPE
HGDP00519	[0.1, 0.18)	12610	288	12898	0.9776709567374787	EUROPE
HGDP00519	[0.18, 0.3)	11325	343	11668	0.9706033596160438	EUROPE
HGDP00519	[0.3, 0.51)	10646	406	11052	0.9632645674990952	EUROPE
HGDP00520	[0.01, 0.03)	9134	165	9299	0.9822561565759759	EUROPE
HGDP00520	[0.03, 0.06)	10169	150	10319	0.9854637077236166	EUROPE
HGDP00520	[0.06, 0.1)	10280	171	10451	0.9836379293847479	EUROPE
HGDP00520	[0.1, 0.18)	12626	272	12898	0.9789114591409521	EUROPE
HGDP00520	[0.18, 0.3)	11190	478	11668	0.9590332533424751	EUROPE
HGDP00520	[0.3, 0.51)	10601	451	11052	0.9591929062613102	EUROPE
HGDP00525	[0.01, 0.03)	9115	184	9299	0.9802129261210882	EUROPE
HGDP00525	[0.03, 0.06)	10158	161	10319	0.9843977129566819	EUROPE
HGDP00525	[0.06, 0.1)	10296	155	10451	0.985168883360444	EUROPE
HGDP00525	[0.1, 0.18)	12620	278	12898	0.9784462707396495	EUROPE
HGDP00525	[0.18, 0.3)	11281	387	11668	0.9668323620157696	EUROPE
HGDP00525	[0.3, 0.51)	10562	490	11052	0.9556641331885631	EUROPE
HGDP00537	[0.01, 0.03)	9126	173	9299	0.9813958490160233	EUROPE
HGDP00537	[0.03, 0.06)	10162	157	10319	0.9847853474173854	EUROPE
HGDP00537	[0.06, 0.1)	10289	162	10451	0.9844990909960769	EUROPE
HGDP00537	[0.1, 0.18)	12578	320	12898	0.9751899519305318	EUROPE
HGDP00537	[0.18, 0.3)	11259	409	11668	0.9649468632156325	EUROPE
HGDP00537	[0.3, 0.51)	10495	557	11052	0.9496018820123054	EUROPE
HGDP00540	[0.01, 0.03)	9078	221	9299	0.9762340036563071	OCEANIA
HGDP00540	[0.03, 0.06)	10079	240	10319	0.9767419323577866	OCEANIA
HGDP00540	[0.06, 0.1)	10147	304	10451	0.970911874461774	OCEANIA
HGDP00540	[0.1, 0.18)	12373	525	12898	0.9592960148860289	OCEANIA
HGDP00540	[0.18, 0.3)	11080	588	11668	0.9496057593417895	OCEANIA
HGDP00540	[0.3, 0.51)	10234	818	11052	0.9259862468331523	OCEANIA
HGDP00541	[0.01, 0.03)	9092	207	9299	0.9777395418862244	OCEANIA
HGDP00541	[0.03, 0.06)	9904	415	10319	0.959782924702006	OCEANIA
HGDP00541	[0.06, 0.1)	10027	424	10451	0.9594297196440532	OCEANIA
HGDP00541	[0.1, 0.18)	12311	587	12898	0.9544890680725694	OCEANIA
HGDP00541	[0.18, 0.3)	10969	699	11668	0.9400925608501886	OCEANIA
HGDP00541	[0.3, 0.51)	10086	966	11052	0.9125950054288816	OCEANIA
HGDP00543	[0.01, 0.03)	9144	155	9299	0.9833315410259168	OCEANIA
HGDP00543	[0.03, 0.06)	10043	276	10319	0.9732532222114546	OCEANIA
HGDP00543	[0.06, 0.1)	10097	354	10451	0.9661276432877237	OCEANIA
HGDP00543	[0.1, 0.18)	12382	516	12898	0.9599937974879826	OCEANIA
HGDP00543	[0.18, 0.3)	11043	625	11668	0.9464346931779225	OCEANIA
HGDP00543	[0.3, 0.51)	10234	818	11052	0.9259862468331523	OCEANIA
HGDP00546	[0.01, 0.03)	9123	176	9299	0.9810732336810409	OCEANIA
HGDP00546	[0.03, 0.06)	10041	278	10319	0.9730594049811028	OCEANIA
HGDP00546	[0.06, 0.1)	10067	384	10451	0.9632571045832935	OCEANIA
HGDP00546	[0.1, 0.18)	12377	521	12898	0.9596061404868972	OCEANIA
HGDP00546	[0.18, 0.3)	10971	697	11668	0.9402639698320192	OCEANIA
HGDP00546	[0.3, 0.51)	10287	765	11052	0.9307817589576547	OCEANIA
HGDP00550	[0.01, 0.03)	9099	200	9299	0.978492311001183	OCEANIA
HGDP00550	[0.03, 0.06)	10027	292	10319	0.9717026843686404	OCEANIA
HGDP00550	[0.06, 0.1)	10073	378	10451	0.9638312123241795	OCEANIA
HGDP00550	[0.1, 0.18)	12367	531	12898	0.9588308264847263	OCEANIA
HGDP00550	[0.18, 0.3)	10979	689	11668	0.9409496057593418	OCEANIA
HGDP00550	[0.3, 0.51)	10141	911	11052	0.9175714802750633	OCEANIA
HGDP00553	[0.01, 0.03)	9119	180	9299	0.9806430799010646	OCEANIA
HGDP00553	[0.03, 0.06)	10030	289	10319	0.9719934102141681	OCEANIA
HGDP00553	[0.06, 0.1)	9987	464	10451	0.9556023347048129	OCEANIA
HGDP00553	[0.1, 0.18)	12427	471	12898	0.9634827104977516	OCEANIA
HGDP00553	[0.18, 0.3)	11097	571	11668	0.95106273568735	OCEANIA
HGDP00553	[0.3, 0.51)	10144	908	11052	0.9178429243575823	OCEANIA
